^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS5810
!dataset_title = Hypoxia effect on von Hippel Lindau-overexpressing renal cell carcinoma cells
!dataset_description = Analysis of renal cell carcinoma (RCC) 786-O cells transfected with von Hippel Lindau (VHL)-overexpression vector and cultured under hypoxia conditions (1% O2) for 24 hours. Results provide insight into overlap and differences of VHL- and hypoxia-dependent molecular alterations in RCC.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 25890500
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 8
!dataset_value_type = transformed count
!dataset_reference_series = GSE65168
!dataset_order = none
!dataset_update_date = Jun 28 2016
^SUBSET = GDS5810_1
!subset_dataset_id = GDS5810
!subset_description = control
!subset_sample_id = GSM1588482,GSM1588486,GSM1588481,GSM1588485
!subset_type = protocol
^SUBSET = GDS5810_2
!subset_dataset_id = GDS5810
!subset_description = VHL transfection
!subset_sample_id = GSM1588484,GSM1588488,GSM1588483,GSM1588487
!subset_type = protocol
^SUBSET = GDS5810_3
!subset_dataset_id = GDS5810
!subset_description = normoxia
!subset_sample_id = GSM1588483,GSM1588487,GSM1588481,GSM1588485
!subset_type = stress
^SUBSET = GDS5810_4
!subset_dataset_id = GDS5810
!subset_description = hypoxia
!subset_sample_id = GSM1588482,GSM1588486,GSM1588484,GSM1588488
!subset_type = stress
^DATASET = GDS5810
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM1588481 = Value for GSM1588481: 786-O biological replicate 1; src: renal cell carcinoma
#GSM1588485 = Value for GSM1588485: 786-O biological replicate 2; src: renal cell carcinoma
#GSM1588482 = Value for GSM1588482: 786-O Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588486 = Value for GSM1588486: 786-O Hypoxia biological replicate 2; src: renal cell carcinoma
#GSM1588483 = Value for GSM1588483: 786-O VHL biological replicate 1; src: renal cell carcinoma
#GSM1588487 = Value for GSM1588487: 786-O VHL biological replicate 2; src: renal cell carcinoma
#GSM1588484 = Value for GSM1588484: 786-O VHL Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588488 = Value for GSM1588488: 786-O VHL Hypoxia biological replicate 2; src: renal cell carcinoma
!dataset_table_begin
ID_REF	IDENTIFIER	GSM1588481	GSM1588485	GSM1588482	GSM1588486	GSM1588483	GSM1588487	GSM1588484	GSM1588488
7898902	LYPLA2	9.06239	9.0734	8.83762	9.1354	9.23971	9.32945	9.51357	9.34616
7898910	PNRC2	10.8367	10.834	10.5503	10.6054	10.7247	11.224	11.0984	10.9196
7898916	GRHL3	6.28852	6.14326	5.98476	6.1047	6.0086	6.16677	6.41253	6.15558
7898939	NIPAL3	6.90103	7.07835	6.70527	7.29526	7.2884	7.89001	7.87447	7.82256
7898957	RCAN3	7.69	8.47101	7.65416	8.21215	7.10503	7.26386	7.39112	7.15483
7898967	NCMAP	6.36536	6.25782	6.19298	6.22452	6.20609	6.36504	6.61926	6.17905
7898975	SRRM1	9.64635	9.64352	9.22411	9.69809	9.83308	9.86306	9.85331	9.71182
7898988	CLIC4	11.1469	11.4101	11.4042	11.4526	11.0652	11.5038	11.6906	11.8453
7898998	RHD	6.26049	6.12928	6.10009	6.11171	6.10852	6.09954	6.23704	6.08256
7899005	TMEM50A	11.4041	11.3501	11.3549	11.3837	11.4986	11.645	11.8134	11.7583
7899016	SDHD	10.0827	9.60887	9.89838	9.57932	9.97011	10.326	10.4179	10.2073
7899018	TMEM57	8.13433	8.29246	7.96652	8.12781	8.2771	8.49385	8.47161	8.42487
7899023	LDLRAP1	8.65464	8.56987	8.16921	8.54108	8.5871	8.74567	8.82618	8.75848
7899029	MAN1C1	6.94379	6.74606	6.7375	6.75355	6.73089	6.82936	7.04455	6.66874
7899043	SEPN1	8.47637	8.838	8.20659	8.57901	8.68732	8.83772	9.05559	8.99655
7899057	MTFR1L	8.49625	8.5452	8.36597	8.59883	8.46475	8.58816	8.62388	8.55482
7899069	chr1:26203987-26204094	6.06388	5.84633	5.81186	5.88053	5.80273	5.97324	6.00627	5.867
7899071	chr1:26290688-26290791	6.87655	6.7915	6.73966	6.79549	6.79015	6.70703	7.0206	6.66248
7899073	chr1:26332707-26332790	5.7933	5.70453	5.53283	5.71694	5.57835	5.80132	5.85845	5.61997
7899075	EXTL1	6.56299	6.52283	6.56726	6.54978	6.54393	6.54522	6.87185	6.52341
7899087	PDIK1L	7.57692	7.76361	7.31933	7.46956	7.42053	8.14841	7.60955	7.62788
7899093	FAM110D	7.33016	7.24317	7.12586	7.30194	7.29317	7.20319	7.38599	7.32054
7899096	ZNF593	7.9974	8.30068	7.71632	8.15748	8.43309	8.54917	8.59429	8.71628
7899101	CNKSR1	6.36914	6.41501	6.20715	6.36471	6.39157	6.43156	6.61285	6.26155
7899124	CATSPER4	6.18532	6.08031	5.94295	5.99275	5.99354	6.07156	6.30959	6.07253
7899134	CEP85	7.74452	8.13122	7.63358	7.91219	8.26972	8.88992	8.57817	8.65337
7899151	chr1:26573245-26573329	5.80528	5.61862	5.51312	5.704	5.55957	5.94437	5.71568	5.58015
7899153	SH3BGRL3	8.48382	8.44328	8.37829	8.3944	8.73867	8.57881	8.82613	8.69414
7899160	CD52	6.38872	6.36578	6.12248	6.4511	6.61804	6.57266	6.72652	6.61511
7899167	LIN28A	6.26353	6.31068	6.209	6.13237	6.1826	6.19393	6.40768	6.20746
7899173	DHDDS	9.68968	9.73342	9.36955	9.43169	9.69349	10.0798	9.73867	9.79461
7899187	HMGN2	12.0088	11.926	11.7251	11.8206	11.8949	11.8777	11.8462	11.8941
7899192	RPS6KA1	8.87686	9.24953	8.57102	9.14112	9.22385	9.56726	9.64057	9.92645
7899220	ARID1A	9.18853	9.30191	8.79026	9.13233	9.28663	9.38074	9.43022	9.35165
7899244	PIGV	8.04342	8.03878	8.14293	8.4162	7.91087	8.00331	8.48479	8.44099
7899251	chr1:27141316-27141598	5.90952	5.87736	5.78136	5.88537	5.85589	5.86925	5.95992	5.84419
7899253	ZDHHC18	8.80614	8.94474	8.4711	8.85088	8.92024	9.00415	9.17007	9.19276
7899265	SFN	7.28466	7.17249	7.15438	7.30119	7.16919	7.24321	7.67866	7.43693
7899273	NUDC	9.68421	9.92301	9.57332	9.7306	9.63081	9.93135	9.92362	10.0002
7899284	TRNP1	8.52303	8.63028	8.3653	8.62507	8.42946	8.53662	8.64395	8.76301
7899287	chr1:27503568-27503768	8.19904	8.12572	8.02989	8.0967	8.14466	8.13155	8.49199	8.27262
7899289	WDTC1	6.95243	7.26928	6.83505	7.42216	7.35995	7.57545	7.72746	7.98299
7899310	TMEM222	9.04391	9.35183	8.88661	9.30232	9.39679	9.57092	9.58616	9.6243
7899323	SYTL1	6.69998	6.63959	6.5326	6.63632	6.66923	6.71328	6.89066	6.55504
7899343	GPR3	7.51272	7.2384	7.0919	7.17998	7.22194	7.49348	7.33458	7.26079
7899346	TMA7	10.0634	10.4922	10.1242	10.2954	10.3465	10.3187	10.636	10.4466
7899348	chr1:28020242-28020343	6.85709	6.69545	6.51604	6.61578	6.56594	6.57452	6.79817	6.51582
7899350	FAM76A	8.03204	7.96881	8.12961	8.06604	8.09479	8.26822	8.34873	8.16328
7899361	STX12	8.37383	8.52759	8.63398	8.85354	8.51523	8.8786	9.01026	8.90628
7899375	chr1:28151049-28151157	5.61666	5.56686	5.39197	5.52214	5.50551	5.6741	5.76866	5.40155
7899377	PPP1R8	9.11365	9.20305	8.74065	8.9407	9.14221	9.21818	9.27066	9.22139
7899392	SCARNA1	6.62339	6.81681	6.31522	6.58103	6.57298	6.7639	6.81906	6.71377
7899394	THEMIS2	7.11677	6.70525	6.71287	6.38446	6.20524	6.3541	6.51942	6.14962
7899407	SMPDL3B	6.45609	6.70216	6.43654	6.51758	6.72658	6.96244	7.13339	7.44094
7899417	XKR8	7.33238	7.37802	7.15196	7.49432	7.39232	7.56745	7.81684	7.5734
7899422	AF116696	6.81191	7.00228	6.91344	6.98011	7.234	6.85584	7.19222	7.24311
7899424	ATPIF1	8.04043	7.71821	7.76977	7.57508	8.02951	8.05213	8.1827	7.91683
7899436	SESN2	7.28808	8.30834	8.40045	8.66943	7.63341	7.6399	7.97176	8.27775
7899448	MED18	6.60576	6.61573	6.44695	6.85779	6.70021	6.64883	6.91676	6.55313
7899455	PHACTR4	9.83503	10.011	9.72508	10.1559	10.6848	10.6008	10.6278	10.6439
7899462	RCC1	8.85771	9.03817	8.61347	8.88393	8.97019	9.13074	9.20647	9.0995
7899480	SNHG3	10.7233	11.2389	10.3943	11.0411	11.511	11.4069	11.3079	11.5895
7899484	chr1:28843988-28844086	6.36374	6.13187	6.16575	6.44241	6.03082	6.17659	6.39899	6.35566
7899486	TRNAU1AP	8.06651	8.17837	7.96091	8.27588	7.88451	7.96241	8.47682	8.16088
7899499	RAB42	6.52557	6.50023	6.38387	6.72548	6.03722	6.19352	6.2865	6.17385
7899502	RNU11	8.36298	8.7505	7.74224	8.11383	8.11346	7.90829	7.92458	7.61281
7899504	GMEB1	7.96441	8.09434	7.62543	7.8607	8.10342	8.27999	8.42054	8.20922
7899517	chr1:29016177-29016306	5.61423	5.62752	5.45419	5.55275	5.53809	5.63916	5.60025	5.46537
7899519	YTHDF2	8.80927	8.97009	8.51328	8.92279	8.98859	9.12774	9.1981	9
7899528	OPRD1	7.12625	6.883	6.74206	6.85123	6.92832	6.83796	6.99669	6.93256
7899534	EPB41	6.87201	6.7175	6.48883	6.83916	7.57892	7.48382	7.86013	7.95311
7899560	chr1:29312222-29312320	6.50882	6.50745	6.40278	6.45249	6.45523	6.56285	6.70623	6.26884
7899562	PTPRU	8.42436	8.31815	8.27806	8.28185	7.20182	7.22783	7.59849	7.17593
7899595	MATN1-AS1	6.89983	6.88329	6.72826	6.82223	6.83057	6.89369	6.96878	6.81641
7899600	chr1:31316670-31317000	6.4392	6.35755	6.2854	6.25281	6.40588	6.31729	6.78111	6.26937
7899602	AF111851	5.97518	5.93211	5.78349	5.86499	5.90898	6.00291	6.15176	5.88345
7899604	ZCCHC17	8.27705	8.39787	8.03751	8.20757	8.23847	8.46888	8.33092	8.53047
7899615	SERINC2	9.55974	9.44734	9.50012	9.54319	9.28638	9.21624	9.60284	9.57291
7899627	TINAGL1	7.91918	8.3495	7.51304	8.52705	8.67474	9.4212	8.9539	9.53893
7899643	HCRTR1	6.66762	6.49762	6.45565	6.56032	6.60534	6.57478	6.74004	6.60296
7899654	KHDRBS1	9.51941	9.71587	9.38724	9.73357	9.6969	9.86606	10.0215	9.82274
7899675	TMEM39B	7.58454	7.67069	7.47118	7.69668	7.77721	7.67675	7.88259	7.66306
7899688	KPNA6	10.1884	10.3714	9.97162	10.3706	10.5573	10.7819	10.7622	10.8962
7899703	TXLNA	8.99954	9.13482	8.78204	8.9703	9.63346	9.95723	10.0143	9.92763
7899719	CCDC28B	6.49762	6.43982	6.24269	6.26288	6.5089	6.50744	6.55069	6.42901
7899727	IQCC	7.33147	7.60116	7.18217	7.32926	7.30806	7.37433	7.49177	7.44499
7899737	EIF3I	10.7633	11.0448	10.7171	11.1256	10.8783	11.0697	11.091	11.2161
7899750	FAM167B	6.74761	6.72664	6.55677	6.49879	6.55869	6.57421	6.72935	6.56983
7899753	LCK	6.73297	6.65227	6.61162	6.61114	6.64952	6.69393	6.86415	6.61162
7899774	HDAC1	10.7753	10.7652	10.5894	10.5302	10.9576	10.9764	11.1615	11.067
7899790	TSSK3	6.51417	6.57132	6.24858	6.53458	6.4985	6.49893	6.61003	6.50888
7899795	chr1:32923437-32923736	7.16917	7.00184	7.04094	7.17783	6.99702	7.13886	7.1601	7.22577
7899797	ZBTB8B	7.69543	7.75094	7.49484	7.70718	7.66424	7.78923	7.92646	7.65966
7899811	chr1:33105552-33105651	5.48806	5.40747	5.22807	5.42098	5.28781	5.51758	5.47148	5.24793
7899813	RBBP4	10.8431	11.1109	10.8151	10.9715	11.2377	11.2199	11.5126	11.2646
7899821	KIAA1522	8.10633	7.98013	7.87498	8.16367	7.90766	8.16849	8.22823	8.36145
7899829	S100PBP	8.32118	8.46431	8.38271	8.79561	8.25956	8.42336	8.55354	8.46447
7899841	HPCA	6.8777	6.88663	6.74667	6.75764	6.67392	6.6814	7.00865	6.68413
7899849	chr1:33445539-33446073	7.36837	7.23627	7.19066	7.26259	7.3025	7.29687	7.52291	7.38943
7899851	AZIN2	6.76676	6.85817	6.63459	6.67875	6.75261	7.00416	6.99574	6.8937
7899870	ZNF362	7.96197	8.47556	7.86034	8.41402	7.37268	7.25408	7.6325	7.3807
7899882	DQ414819	6.10852	6.12375	5.9198	6.10231	5.92212	6.13032	6.30245	6
7899884	ZSCAN20	6.77216	6.8996	6.71283	6.82727	6.6926	6.96703	7.07259	7.03394
7899898	HMGB4	5.84262	5.74825	5.59127	5.76281	5.73593	5.81478	5.8391	5.56747
7899905	HMGB4	6.05252	5.91262	5.77971	5.93399	5.93298	6.00135	6.03251	5.68723
7899909	chr1:34578551-34578663	6.90898	7.05265	6.7804	6.75046	6.77648	6.91292	7.1376	6.41585
7899911	C1orf94	6.2753	6.32395	6.04819	6.23256	6.22649	6.23159	6.42183	6.1045
7899921	GJB5	6.45356	6.39424	6.28773	6.36193	6.33013	6.33465	6.82459	6.18032
7899927	GJB4	6.52122	6.38483	6.19496	6.32276	6.35133	6.25028	6.56607	6.21502
7899932	GJB3	6.29941	6.17341	6.09203	6.21792	6.10546	6.30468	6.38707	6.20398
7899939	GJA4	6.86332	6.93498	6.70245	6.76943	6.86456	6.85562	7.0795	6.67027
7899943	ZMYM1	7.82505	8.01022	7.61741	8.03951	7.75023	8.31252	8.10459	8.34597
7899955	chr1:35661569-35661661	9.57795	9.45708	9.41614	9.21786	9.76859	9.30991	9.35014	9.28777
7899957	ZMYM4	9.39402	9.45202	9.33693	9.56455	9.49188	9.8233	9.77763	9.7406
7899988	chr1:35775876-35776026	5.75489	5.58883	5.54917	5.40597	5.51767	5.79119	5.6273	5.39241
7899990	NCDN	8.91307	8.56724	8.66492	8.52141	8.87331	8.72239	9.00684	8.81742
7900001	TFAP2E	7.68465	7.67325	7.58433	7.70933	7.67346	7.62375	7.9597	7.73422
7900009	AGO4	7.11272	7.17122	6.80242	7.12602	7.07765	7.20542	7.39048	7.24694
7900030	AGO1	8.48581	8.67336	8.2984	8.63797	8.31745	8.74772	8.75942	8.83781
7900051	AGO3	8.2929	8.28946	8.254	8.40242	8.3615	8.55949	8.8144	8.6864
7900076	TEKT2	6.52928	6.46743	6.40329	6.47749	6.52522	6.53881	6.72651	6.41944
7900087	ADPRHL2	8.1717	8.27812	7.83794	8.23795	7.9542	8.05054	8.23065	8.1428
7900095	MAP7D1	8.59522	8.59681	8.56409	8.53903	8.49643	8.60977	8.99099	8.72628
7900119	THRAP3	9.44588	9.66699	9.20412	9.43693	9.51034	9.78173	9.72464	9.50096
7900129	SH3D21	6.66179	6.4075	6.4004	6.47137	6.42775	6.59511	6.74114	6.4692
7900144	chr1:37669211-37669317	5.51135	5.58946	5.40836	5.54155	5.54448	5.72847	5.61428	5.39855
7900146	ZC3H12A	9.61702	9.49806	8.85081	9.23091	7.64294	7.8537	8.22889	7.84101
7900157	RPS27	11.8054	12.0686	11.6845	12.1129	12.1053	11.6855	12.0937	12.1011
7900159	DNALI1	6.48162	6.47285	6.25505	6.46275	6.39551	6.48436	6.59806	6.37089
7900167	CDCA8	9.1622	9.47349	8.77282	8.75746	9.49366	10.1215	9.47332	9.74681
7900181	chr1:38215874-38215972	5.75928	5.75791	5.57749	5.61712	5.62093	5.75791	5.75928	5.57749
7900183	MANEAL	8.72335	8.85129	8.30124	8.76796	8.80337	8.96908	9.16024	8.96156
7900192	C1orf122	8.16	8.13103	7.87228	8.09355	7.95276	8.01352	8.4101	8.13131
7900197	chr1:38350695-38350793	5.94676	5.74759	5.78321	5.89839	5.81798	5.87575	5.88509	5.86608
7900201	UTP11	9.30559	9.29113	9.01682	9.09083	9.34053	9.59066	9.48206	9.27348
7900212	chr1:38862331-38862437	5.69525	5.60143	5.48653	5.60826	5.66993	5.61528	5.67918	5.58496
7900214	chr1:39392542-39392667	5.6849	5.52742	5.42627	5.51324	5.48605	5.62946	5.66872	5.45753
7900216	AKIRIN1	9.27349	9.35452	8.97558	9.12284	9.24982	9.41752	9.48871	9.59303
7900228	NDUFS5	11.8217	11.7799	11.7101	11.6331	11.9663	11.9137	12.1179	11.8806
7900235	MACF1	9.20269	9.18393	9.16271	9.343	9.19825	9.63564	9.56288	9.64873
7900336	AY527403	7	6.85088	6.82006	6.86849	6.92199	7.34567	7.04137	7.14173
7900340	BMP8A	6.48654	6.42692	6.27269	6.3237	6.32086	6.42764	6.5595	6.27672
7900350	chr1:39970194-39970267	5.7567	5.75103	5.63467	5.78012	5.71418	5.71989	5.97071	5.73636
7900352	OXCT2P1	6.80666	6.71805	6.60386	6.68662	6.69032	6.64675	7.03177	6.72392
7900354	PPIE	7.41309	7.3142	7.10318	7.43059	7.34919	7.58872	7.60645	7.5428
7900365	MFSD2A	8.46942	8.45889	7.94463	8.16128	8.3224	8.89291	8.54463	8.70826
7900382	CAP1	11.8711	11.8388	11.9567	11.8393	11.9227	12.0675	12.2429	12.2076
7900395	RLF	8.84242	8.85334	8.65781	8.93175	8.63585	9.2161	9.20747	9.19366
7900405	chr1:40643515-40643621	5.81514	5.82241	5.63227	5.77607	5.55231	5.85136	5.77458	5.75636
7900407	chr1:40699416-40699524	5.83159	5.86519	5.62313	5.7347	5.76331	5.8885	5.92011	5.88133
7900409	TMCO2	6.02089	6.06338	5.81805	5.88323	5.98336	5.97266	6.18232	5.9521
7900413	ZMPSTE24	10.6948	10.4667	10.3167	10.2574	10.6228	11.0431	10.8415	10.868
7900426	SMAP2	8.31928	8.39913	8.26992	8.6701	8.05884	8.12	8.36618	8.48515
7900438	ZFP69B	7.17853	6.8275	7.23685	7.35185	6.8275	7.30155	7.43976	7.30123
7900446	ZFP69	6.48306	5.9242	6.13853	5.95564	6.12699	6.25109	6.14577	6.03211
7900454	EXO5	7.75841	7.99819	7.15283	7.67401	7.47252	7.54382	7.78912	7.43666
7900461	ZNF684	6.37535	6.43313	6.16189	6.29046	6.41868	6.86077	6.84991	6.6065
7900468	NFYC	8.79578	8.86817	8.75707	8.70518	8.84607	8.96262	8.77973	8.81278
7900488	MIR30E	6.13594	6.083	6.08188	6.083	6.08623	6.15489	6.21266	6.10094
7900490	MIR30C1	6.13221	5.95605	6.02237	6.02033	5.92326	6.00764	6.2315	5.93074
7900492	KCNQ4	6.42343	6.40249	6.36127	6.29862	6.38673	6.32193	6.59242	6.39232
7900508	chr1:41270515-41270813	6.15424	6.16378	5.90607	6.04164	5.964	6.0332	6.31484	6.12951
7900510	CTPS1	9.47106	9.70039	9.17062	9.38767	9.42994	9.77329	9.71704	9.5769
7900531	GUCA2B	7.07672	6.97391	6.78328	6.92743	6.95678	6.84889	7.20769	6.96702
7900538	chr1:42779299-42779471	7.596	7.53084	7.40926	7.51645	7.49064	7.55298	7.8243	7.55237
7900540	RIMKLA	6.58689	6.51309	6.49134	6.49214	6.50101	6.52631	6.79858	6.53512
7900546	PPCS	7.84779	7.98656	7.72452	7.98084	7.9657	7.98868	8.16382	7.94197
7900555	CCDC30	6.05464	6.0165	5.99831	6.03999	5.95591	6.13129	6.20853	6.04864
7900576	PPIH	9.09838	8.87923	8.77696	8.87728	8.74703	8.95877	9.10265	8.88337
7900585	YBX1	12.1141	12.1727	12.1374	12.2678	12.0918	12.1447	12.3201	12.2569
7900597	C1orf50	7.03484	7.07228	7.12108	7.1943	7.07009	7.2034	7.4063	7.27392
7900603	LOC100129924	6.50694	6.41103	6.42172	6.4418	6.34612	6.49447	6.61381	6.34744
7900609	ERMAP	7.09174	7.09286	6.806	7.21481	7.16106	7.22338	7.17931	6.94009
7900624	ZNF691	6.51787	6.8097	6.36924	6.64664	6.47408	6.6839	6.60263	6.64304
7900633	chr1:43457109-43457215	6.15789	6.18685	6.37914	6.51413	5.92029	5.97753	6.75576	6.54475
7900635	FAM183A	6.31662	6.23335	6.04368	6.0479	6.19937	6.25596	6.36804	6.29911
7900639	CFAP57	6.05255	6.00144	5.9254	5.98423	5.91309	6.04338	6.28692	5.9646
7900652	chr1:43662087-43662191	5.92997	5.86769	5.73925	5.87103	5.8356	5.9502	6.0798	5.69216
7900654	TMEM125	6.79255	6.81088	6.52046	6.71474	6.81697	6.79666	6.91277	6.82131
7900658	TIE1	6.64524	6.19754	6.37341	6.36197	6.29828	6.2302	6.4806	6.24327
7900683	MPL	6.49428	6.48332	6.27576	6.44747	6.42774	6.48408	6.67633	6.48057
7900699	CDC20	11.0125	11.0308	10.4711	10.578	11.0273	11.4833	10.768	11.3066
7900710	SZT2	7.5417	7.43477	7.24138	7.52008	7.27711	7.36208	7.44731	7.45596
7900792	PTPRF	9.96382	10.1646	9.72358	10.1056	8.92411	9.41595	9.36809	9.66105
7900833	KDM4A	7.75074	7.9983	8.12615	8.14734	8.36716	8.20065	8.41534	8.33769
7900857	ST3GAL3	7.89681	7.99585	7.71972	8.06218	7.92852	8.31985	8.17159	8.18324
7900876	chr1:44182138-44182222	5.84077	5.77844	5.5003	5.60571	5.40676	5.75379	5.72235	5.47819
7900878	ARTN	6.99643	7.05902	6.77569	7.10814	6.8272	6.77717	7.08131	6.78606
7900888	IPO13	8.13279	8.00333	7.88712	8.51412	8.28225	8.35982	8.85811	8.78855
7900911	DPH2	8.22527	8.47724	7.9115	8.39977	8.22419	8.51736	8.63268	8.70243
7900922	ATP6V0B	8.94805	9.00441	8.83283	8.86037	8.93032	9.14212	9.25652	9.3527
7900931	B4GALT2	10.1964	10.1645	9.85875	10.012	9.799	9.86927	10.1565	10.0269
7900944	CCDC24	7.27065	7.29825	7.11812	7.31489	6.99894	7.09805	7.45476	7.28178
7900957	KLF17	6.58142	6.47875	6.26608	6.49099	6.51065	6.59146	6.74867	6.64627
7900962	DMAP1	8.16238	8.33115	7.71513	8.26922	7.88333	8.203	8.33182	8.23659
7900977	chr1:44856394-44856495	5.66827	5.64547	5.401	5.50832	5.4585	5.64697	5.71317	5.461
7900979	RNF220	9.27466	9.51714	9.15894	9.37824	9.20369	9.44575	9.57767	9.47612
7900999	C1orf228	6.31666	6.40306	6.04612	6.27684	6.29837	6.32195	6.54343	6.31854
7901010	KIF2C	8.97496	9.04996	8.56919	8.71317	9.51425	10.0404	9.52012	9.72353
7901036	chr1:45238314-45238388	5.7765	5.5433	5.52641	5.6353	5.58282	5.74633	5.82536	5.58282
7901038	RPS8	11.5894	11.8432	11.5843	11.7775	11.6318	11.8382	11.8104	11.8619
7901046	SNORD55	7.29072	7.57846	7.10829	7.41785	7.46044	7.47598	7.61865	7.65686
7901048	SNORD46	10.152	10.5529	9.81549	10.2414	10.3164	10.3644	10.4296	10.4394
7901050	SNORD38A	6.42291	6.36869	6.12874	6.22493	6.31062	6.4885	6.57531	6.20548
7901052	SNORD38B	6.95872	7.02091	6.3818	6.58083	6.74923	7.01256	6.9964	6.9997
7901054	PLK3	7.07008	7.01811	6.9968	6.91253	6.83852	7.3605	7.26283	7.16734
7901071	chr1:45397995-45398098	5.7831	5.6919	5.64715	5.60101	5.71645	5.64715	5.98701	5.71352
7901073	UROD	9.74078	10.1606	9.35612	10.041	9.799	10.1409	10.1187	10.1497
7901087	HPDL	6.47069	6.33005	6.19552	6.29684	6.29397	6.36599	6.54052	6.29834
7901091	TOE1	8.83079	9.00561	8.38107	8.71263	8.85605	9.06215	9.05831	8.79392
7901102	MMACHC	7.60401	7.56126	7.35225	7.52231	7.75658	7.6307	7.63559	7.66189
7901110	AKR1A1	9.87117	9.80836	9.65525	9.62485	9.46036	9.65921	9.5787	9.738
7901123	NASP	7.87195	8.2719	7.61958	7.97232	8.04712	8.12486	8.35718	7.83108
7901135	TMEM69	8.85561	8.95083	8.58733	8.77978	9.07472	9.28617	9.12151	9.08248
7901140	MAST2	8.67924	8.74251	8.58886	8.78519	8.62924	8.80422	9.02103	8.99166
7901175	TSPAN1	7.0413	7.05809	7.03617	6.94619	7.50027	8.44116	7.57401	8.32657
7901187	LURAP1	6.44934	6.49266	6.27299	6.45581	6.38867	6.32958	6.65591	6.43804
7901192	RAD54L	7.71187	7.7523	7.4554	7.65929	8.06438	8.06836	8.34	8.07188
7901212	UQCRH	6.98868	6.98018	6.94638	7.09803	7.16279	7.25299	7.32653	7.23787
7901219	NSUN4	8.4263	8.51866	8.11576	8.4202	8.78011	8.96439	8.69997	8.88386
7901227	chr1:46824517-46824591	7.05684	6.82428	6.75505	6.57216	6.89354	7.10043	6.9452	6.9012
7901229	FAAH	6.44699	6.26313	6.305	6.2936	6.3139	6.42067	6.53581	6.35648
7901247	DMBX1	7.03696	7.04175	6.82765	6.921	6.97515	6.88813	7.226	6.91093
7901253	TEX38	6.22055	6.14988	5.87487	5.95299	6.01133	5.98831	6.27748	6.11004
7901256	CYP4B1	6.23979	6.09907	6.08663	6.03144	6.14351	6.1321	6.36747	6.00845
7901272	CYP4X1	6.2247	6.03234	5.97996	5.98295	6.06234	6.04123	6.2675	5.95407
7901287	CYP4Z1	5.9588	5.7458	5.76444	5.8782	5.90108	6.07751	6.07257	5.88264
7901293	CYP4A22	6.1899	6.26133	6.19637	6.1447	6.23441	6.19866	6.16483	6.25027
7901299	CMPK1	9.64002	9.70349	9.4708	9.60764	9.79237	10.1837	10.1176	9.97285
7901309	FOXE3	8.14553	8.16293	8.03821	8.11315	8.11182	8.08459	8.4319	8.19924
7901311	FOXD2	6.64575	6.45837	6.39074	6.49028	6.57809	6.6364	6.80977	6.61295
7901314	AF111848	6.32676	6.22078	6.09255	6.24353	6.25743	6.36738	6.44238	6.18517
7901316	SLC5A9	6.1809	6.14266	5.93803	6.06794	6.044	6.13554	6.29101	6.00218
7901334	chr1:48809881-48809987	5.51865	5.43626	5.31196	5.41219	5.46669	5.54411	5.5299	5.35494
7901336	STRADB	9.76004	10.1659	9.62038	10.2014	10.2511	10.2478	10.5477	10.275
7901338	chr1:48913608-48913741	5.78434	5.85094	5.53493	5.74903	5.7183	5.73886	5.96525	5.58358
7901340	AF119862	6.02397	5.82809	5.75557	5.80001	5.76753	6.05556	5.92899	6.01567
7901342	ELAVL4	5.97831	5.95457	5.72108	5.79897	5.86521	5.90092	6.07618	5.7015
7901357	chr1:50791942-50792682	8.68972	8.77738	8.4658	8.69587	8.56727	8.46046	8.88933	8.71399
7901359	chr1:51048076-51048183	5.59971	5.46505	5.2401	5.42137	5.42978	5.59327	5.49598	5.34337
7901361	chr1:51215967-51216025	5.52772	5.40849	5.1644	5.26666	5.32217	5.70196	5.61263	5.1649
7901363	CDKN2C	7.64645	7.61865	7.02274	7.46508	7.62605	8.06325	7.69367	7.77376
7901374	chr1:51572894-51573001	5.83305	5.54138	5.42556	5.707	5.63938	5.6604	5.70904	5.49016
7901376	RNF11	8.32542	8.34499	8.25153	8.23479	8.22625	8.71081	8.64422	8.69814
7901383	chr1:51847980-51848086	5.67487	5.44694	5.56213	5.48114	5.39573	5.55225	5.55844	5.3797
7901385	OSBPL9	10.1947	10.1086	10.0632	10.1134	10.1167	10.3866	10.3806	10.4329
7901416	chr1:52461412-52461711	5.93598	5.78674	5.69533	5.7083	5.79268	5.83702	6.07765	5.66701
